21629tt0081562Stir Crazy                                        12-12-198015.481
21634tt1073510Prayers for Bobby                                 01-24-200915.806
21641tt1226271The Damned United                                 03-27-200913.523
21661tt0140796Air Bud: Golden Receiver                          08-14-19989.433 
21666tt0080157Yanks                                             09-01-19794.604 
21719tt0151582The Minus Man                                     02-25-19995.104 
21721tt0085475Eddie and the Cruisers                            09-23-19836.619 
21724tt1153706Dance Flick                                       05-22-200910.474
21755tt0844286The Brothers Bloom                                09-09-200812.538
21764tt0082477Gregory's Girl                                    04-23-19815.887 
21765tt0326900Good Boy!                                         10-10-20034.995 
21767tt1146433A Chipmunk Christmas                              12-14-19811.607 
21793tt0092752The Chipmunk Adventure                            05-22-198710.499
21799tt0097136Cutting Class                                     07-01-19896.673 
21801tt0266971The Slaughter Rule                                01-11-20024.050 
21811tt0102940Ski School                                        01-11-199110.321
21828tt0101898Flirting                                          03-20-19914.494 
21845tt0107985Rookie of the Year                                07-07-199310.746
21866tt0080472Bronco Billy                                      06-11-19808.968 
21867tt0091374Lady Jane                                         02-07-19868.919 
21868tt0298856Evelyn                                            09-30-20027.978 
21871tt0088224Tank                                              03-16-19845.561 
21874tt0082677Looker                                            10-30-19815.885 
21879tt0080881The Hollywood Knights                             05-18-19805.700 
21882tt0074564Gator                                             08-25-19766.335 
21887tt0079239The Great Santini                                 10-26-19793.792 
21910tt0902290I Sell the Dead                                   08-07-20087.094 
21921tt0086194Richard Pryor: Here and Now                       10-28-19833.200 
21923tt0084597Richard Pryor: Live on the Sunset Strip           03-12-19823.226 
21948tt0076637Rolling Thunder                                   10-14-19777.810 
21950tt0074706Jackson County Jail                               03-31-19768.064 
21955tt0075086The Pom Pom Girls                                 05-01-19764.286 
21964tt0070800Five Fingers of Death                             04-28-19726.897 
21970tt0081738The Watcher in the Woods                          04-17-198011.067
21972tt0308506Like Mike                                         07-03-200215.508
21989tt0087425Hot Dog... The Movie                              01-13-19845.012 
21991tt0120202State and Main                                    08-26-20008.073 
21997tt0263467In the Time of the Butterflies                    10-21-20013.934 
22004tt0105636Trespass                                          12-25-19928.563 
22007tt1015474Train                                             10-16-20086.657 
22020tt0074214Black Shampoo                                     03-05-19764.103 
22021tt0069897Coffy                                             06-13-197321.273
22023tt0083678The Border                                        01-29-19828.418 
22029tt0069792Black Caesar                                      02-07-19739.860 
22048tt0071517Foxy Brown                                        04-05-19748.891 
22049tt0079946Starcrash                                         12-21-197814.801
22051tt1185836Adam                                              07-07-200911.058
22059tt0109770The Fantastic Four                                05-31-19946.905 
22067tt0110186Jason's Lyric                                     09-28-19945.127 
22073tt0119311Hoodlum                                           08-27-199711.560
22074tt1232207Capitalism: A Love Story                          09-06-20097.927 
22076tt0327409Alien Hunter                                      07-19-20038.351 
22090tt0076804Telefon                                           12-16-19774.825 
22094tt0073092Hard Times                                        08-13-19759.108 
22102tt0098519Troop Beverly Hills                               03-22-198912.761
22160tt0086859Against All Odds                                  03-02-198413.553
22164tt0346631Blood and Bone                                    02-07-200925.125
22167tt0082622Knightriders                                      04-10-19818.046 
22171tt0082776Ms .45                                            04-24-198110.834
22172tt0094057Street Trash                                      02-22-198710.329
22189tt0099747Havana                                            12-11-199011.010
22213tt0106455Boiling Point                                     04-16-19937.653 
22215tt1179258Chéri                                             04-08-200910.166
22230tt0208196Happy Accidents                                   01-25-20006.431 
22242tt0280605Dirty Deeds                                       07-18-20024.791 
22244tt0098354Society                                           05-13-19899.460 
22256tt0119934Without Limits                                    09-11-19983.571 
22267tt0134154Ride with the Devil                               11-24-19996.579 
22288tt0080888Honeysuckle Rose                                  07-18-19803.490 
22307tt0070698Sisters                                           03-26-19736.682 
22311tt0076584The Inglorious Bastards                           02-08-19788.920 
22314tt0160401In Too Deep                                       08-25-199910.766
22317tt0110353Lightning Jack                                    03-11-19945.191 
22318tt0120788Permanent Midnight                                09-16-19986.604 
22323tt0090770The Boys Next Door                                03-14-19869.530 
22327tt0403702Youth in Revolt                                   09-11-20098.296 
22328tt0078790The Apple Dumpling Gang Rides Again               06-27-19794.256 
22331tt0955411The Ten Commandments                              10-19-20074.318 
22371tt1072755Minutemen                                         02-29-200813.391
22379tt0098350Slipstream                                        06-22-19894.832 
22396tt0077327China 9, Liberty 37                               08-04-19784.656 
22398tt0494864Tenderness                                        01-15-200910.567
22414tt0100395Postcards from the Edge                           09-14-19908.935 
22419tt0462219Camille                                           04-13-20085.774 
22423tt0101984Guilty by Suspicion                               03-15-19918.341 
22434tt0102095If Looks Could Kill                               03-15-199110.473
22450tt0365677Red Water                                         08-17-20038.119 
22451tt0343449The Bone Snatcher                                 12-23-20035.694 
22466tt0102813Rover Dangerfield                                 08-02-19915.207 
22473tt0418004Neverwas                                          09-09-20056.042 
22477tt0093940September                                         12-18-19876.846 
22478tt0094663Another Woman                                     10-13-19888.249 
22494tt0910554Frequently Asked Questions About Time Travel      04-24-20098.157 
22509tt0179148The Devil's Arithmetic                            03-28-19998.260 
22511tt0298656Haggard                                           06-24-20032.526 
22538tt0446029Scott Pilgrim vs. the World                       08-12-201029.110
22549tt0114863Ulysses' Gaze                                     10-12-19955.482 
22556tt0954990The Yellow Handkerchief                           11-19-20099.626 
22564tt1043434Brian Regan: Standing Up                          06-10-20071.279 
22572tt0093171Hell Comes to Frogtown                            01-29-19886.656 
22582tt0105616Tom and Jerry: The Movie                          10-01-199217.100
22585tt0100631Ski Patrol                                        01-12-19905.096 
22586tt0111333The Swan Princess                                 11-18-199419.502
22588tt0110939Radioland Murders                                 10-21-19944.099 
22590tt0105402Sidekicks                                         12-17-19928.051 
22597tt0222850The Broken Hearts Club: A Romantic Comedy         02-01-20006.212 
22611tt0104740Little Nemo: Adventures in Slumberland            07-15-198911.942
22617tt0229340Dinner Rush                                       09-01-20004.196 
22625tt0112679Circle of Friends                                 04-07-19956.152 
22627tt0105191Pure Country                                      10-23-19925.203 
22633tt1109477The Human Contract                                09-12-20087.971 
22640tt1247692Shrink                                            07-24-20098.909 
22683tt1295085Gifted Hands: The Ben Carson Story                02-07-200926.296
22711tt0096943Blaze                                             12-15-19893.698 
22765tt0084666The Shadow Riders                                 09-28-19827.532 
22787tt0365929Whiteout                                          09-09-200912.022
22792tt0102032High Strung                                       01-08-19921.834 
22794tt0844471Cloudy with a Chance of Meatballs                 09-17-200933.234
22795tt0104118Doing Time on Maple Drive                         03-16-19922.908 
22796tt0124879Simon Birch                                       09-11-19988.926 
22797tt0118804The Butcher Boy                                   02-20-19986.152 
22798tt1172233Whip It                                           04-09-20099.839 
22803tt1197624Law Abiding Citizen                               10-15-200945.063
22804tt1233227Saw VI                                            10-16-200939.073
22815tt0077381The Prince and the Pauper                         06-03-19775.766 
22820tt1161418Gentlemen Broncos                                 09-30-20096.133 
22821tt1300851The Boondock Saints II: All Saints Day            11-24-200914.407
22824tt1220198The Fourth Kind                                   11-06-200929.529
22825tt0362478The Box                                           09-17-20099.414 
22828tt0102048Homicide                                          05-28-19916.453 
22832tt1186367Ninja Assassin                                    09-29-200968.676
22881tt0878804The Blind Side                                    11-20-200972.597
22882tt1361843Van Diemen's Land                                 09-24-20094.469 
22894tt1038686Legion                                            01-21-201041.128
22897tt1230414It's Complicated                                  12-23-200915.670
22907tt1135084Takers                                            08-26-201016.160
22908tt0202559A Room for Romeo Brass                            08-23-19993.310 
22914tt0260191Gundam Wing: The Endless Waltz                    08-01-19985.852 
22915tt0093648North Shore                                       08-14-19874.310 
22947tt1193138Up in the Air                                     09-05-200914.955
22949tt0976238Old Dogs                                          11-24-200912.734
22954tt1057500Invictus                                          12-10-200915.386
22958tt0308878The Shape of Things                               01-18-20035.210 
22970tt1259521The Cabin in the Woods                            04-12-201228.393
22971tt0989757Dear John                                         02-04-201018.394
22972tt0947810Green Zone                                        03-11-201021.210
22975tt0079807Richard Pryor: Live in Concert                    01-26-19796.318 
22976tt0090729Biggles                                           05-30-19866.380 
22998tt0086450To Be or Not to Be                                12-16-19839.254 
23023tt0808510Tooth Fairy                                       01-14-201022.557
23047tt0479997Season of the Witch                               01-07-201125.614
23048tt1231587Hot Tub Time Machine                              03-26-201014.685
23049tt0865559My Life in Ruins                                  06-05-200912.773
23050tt0079858Scavenger Hunt                                    12-21-19794.076 
23069tt0071206Benji                                             10-17-19746.604 
23077tt0823187Russell Peters: Outsourced                        08-01-20061.306 
23082tt1058017The Invention of Lying                            09-13-200914.986
23096tt0085450Doctor Detroit                                    05-06-19837.084 
23111tt0087747Moscow on the Hudson                              06-04-19847.475 
23127tt0419724The Haunted World of El Superbeasto               09-12-200913.160
23168tt0840361The Town                                          09-15-201038.102
23169tt1403981Remember Me                                       03-11-201014.973
23172tt1273678The Spy Next Door                                 01-15-201020.563
23173tt1100053Tormented                                         05-22-20097.702 
23174tt1172060It's Alive                                        09-10-20083.247 
23196tt0105450South Central                                     09-18-19927.343 
23201tt0341376Gettin' Square                                    10-09-20033.993 
23202tt0862856Trick 'r Treat                                    10-26-200718.434
23210tt0108149Six Degrees of Separation                         12-08-199310.358
23303tt0101356Another You                                       07-26-19917.463 
23312tt0076913Which Way Is Up?                                  11-04-19772.944 
23327tt0990376Sarah Landon and the Paranormal Hour              10-19-20070.839 
23356tt0158131Purgatory                                         01-10-19999.317 
23367tt0976222Bandslam                                          08-06-20098.390 
23397tt0078326Straight Time                                     03-18-19787.025 
23398tt1231580Alvin and the Chipmunks: The Squeakquel           12-21-200932.192
23410tt1235448The Thaw                                          08-30-200910.076
23437tt1179056A Nightmare on Elm Street                         04-30-201022.337
23438tt0103262Wild Hearts Can't Be Broken                       05-24-19918.416 
23449tt0115851Celtic Pride                                      04-19-19967.514 
23470tt0108258Surf Ninjas                                       08-12-19937.129 
23478tt0392465Mozart and the Whale                              09-10-20056.432 
23479tt0074174The Bad News Bears                                04-07-197615.523
23483tt1250777Kick-Ass                                          03-22-201033.488
23488tt1235124Dorian Gray                                       09-09-200914.006
23514tt0376136The Rum Diary                                     10-13-201113.010
23520tt0349889Unstoppable                                       10-20-20048.509 
23521tt0094939Daffy Duck's Quackbusters                         09-24-19887.327 
23531tt0174336Whipped                                           09-01-20005.318 
23535tt0099277Class of 1999                                     04-01-199011.061
23568tt1318044American Virgin                                   10-03-200911.740
23570tt0117283The Pallbearer                                    05-03-19966.866 
23599tt0094293Wanted: Dead or Alive                             01-16-19875.462 
23601tt0361309We Don't Live Here Anymore                        01-20-20045.701 
23614tt0089265The Heavenly Kid                                  07-26-19858.236 
23615tt0084637The Scarlet Pimpernel                             11-09-19824.981 
23618tt0236388The Original Kings of Comedy                      08-18-20004.100 
23629tt0978764Sucker Punch                                      03-24-201136.822
23631tt0985694Machete                                           09-01-201021.494
23655tt0212974Groove                                            06-08-20003.892 
23685tt0166276Monkeybone                                        02-23-200111.215
23706tt0881891All About Steve                                   08-06-200911.580
23718tt1562283Christopher Titus: Love Is Evol                   02-14-20091.052 
23719tt0111477Trapped in Paradise                               12-02-19947.716 
23730tt0087015C.H.U.D.                                          08-31-198411.162
23739tt0078975Circle of Iron                                    07-25-19785.012 
23742tt1385867Cop Out                                           02-26-201013.753
23752tt0094910The Couch Trip                                    01-15-19887.096 
23759tt1020558Centurion                                         02-15-201011.023
23761tt0076150Alice, Sweet Alice                                11-13-19767.128 
23805tt0084809The Toy                                           12-10-19829.228 
23827tt1179904Paranormal Activity                               09-14-200725.820
23830tt1294688Last Night                                        11-05-201014.130
23847tt0068168Across 110th Street                               12-19-19728.622 
23855tt0280674The First $20 Million Is Always the Hardest       06-28-20026.725 
23908tt0102443A Midnight Clear                                  04-24-19927.223 
23916tt0078056Paradise Alley                                    09-22-197812.025
23919tt0089826Porky's Revenge                                   03-22-19857.844 
23939tt0105466Stay Tuned                                        08-14-19928.317 
23941tt0217355Dancing at the Blue Iguana                        10-10-20015.832 
23942tt0084469Paradise                                          03-12-198214.731
23943tt0084945Zapped!                                           07-23-19829.553 
23945tt0115836Carpool                                           08-23-19966.784 
23949tt0275719Tape                                              11-02-20015.234 
23954tt0080388Atlantic City                                     09-03-19809.308 
23957tt0079688Over the Edge                                     11-02-19796.578 
23963tt1226681Pontypool                                         03-06-20099.865 
23965tt0435776The White Diamond                                 11-13-20044.586 
23966tt0896534Deadgirl                                          09-06-20087.453 
23967tt0187512Slap Her... She's French                          06-13-20024.123 
23988tt1185266Stan Helsing                                      10-27-200915.969
24016tt0100594The Sheltering Sky                                10-24-19908.381 
24020tt0206064Johnny Tsunami                                    07-24-19996.727 
24021tt1325004The Twilight Saga: Eclipse                        06-23-201068.139
24032tt0076489Oh, God!                                          10-07-19777.825 
24034tt0350194Teacher's Pet                                     01-16-20046.261 
24038tt0094597976-EVIL                                          12-09-19885.200 
24053tt0967945The Merry Gentleman                               04-16-20083.255 
24054tt0092239The Worst Witch                                   10-31-19862.455 
24056tt0471041The Tournament                                    05-01-20099.814 
24066tt0162360Happy, Texas                                      12-03-19995.727 
24070tt0110538Mixed Nuts                                        12-21-19947.742 
24071tt0140397Mumford                                           09-24-19996.902 
24073tt0100301Opportunity Knocks                                03-30-19903.923 
24077tt0098436The Tall Guy                                      02-01-19896.546 
24081tt0093051From the Hip                                      02-06-19872.698 
24086tt0090768The Boy Who Could Fly                             08-15-19865.940 
24097tt0069994Don't Look in the Basement                        09-01-19733.808 
24099tt0087175Dreamscape                                        08-15-19849.703 
24103tt0091178Haunted Honeymoon                                 07-25-19865.700 
24105tt0293437The Music Man                                     02-16-20033.660 
24109tt0076059Fun with Dick and Jane                            03-18-19778.753 
24113tt0141907Town & Country                                    04-27-20014.597 
24115tt0462346How to Eat Fried Worms                            08-25-20068.293 
24122tt1205535The Rebound                                       09-16-200916.633
24124tt0082118The Burning                                       05-08-198112.537
24126tt0108517Warlock: The Armageddon                           05-01-199312.784
24133tt0988043One-Eyed Monster                                  11-11-20083.825 
24137tt0122541An Ideal Husband                                  04-15-19998.902 
24150tt1311067Halloween II                                      08-28-200918.057
24153tt0077280The Buddy Holly Story                             05-18-19787.403 
24186tt0256359The Safety of Objects                             10-25-20024.086 
24226tt0084855The Verdict                                       12-08-19827.906 
24230tt0107668Nemesis                                           12-26-19928.192 
24231tt0109959Gunmen                                            05-21-19934.192 
24232tt0285627Daria in 'Is It College Yet?'                     01-21-20025.715 
24237tt0419425The Alice                                         01-08-20040.600 
24238tt0978762Mary and Max                                      02-09-20099.423 
24241tt0337824And Starring Pancho Villa as Himself              09-07-20037.392 
24249tt0099091Bad Influence                                     03-09-19906.885 
24253tt1216487The Girl Who Played with Fire                     09-18-200916.231
24254tt0098230Rude Awakening                                    08-16-19892.856 
24264tt0088103Sheena                                            08-17-198410.996
24266tt0084296The Man from Snowy River                          03-25-19827.632 
24271tt1107860The Maiden Heist                                  05-09-20097.199 
24274tt0082242Dead & Buried                                     05-29-19816.356 
24275tt0117070Mojave Moon                                       11-15-19964.824 
24276tt0093509Matewan                                           08-28-19876.287 
24309tt0221838Borstal Boy                                       03-22-20012.657 
24341tt0092906Dolls                                             03-12-198710.352
24356tt0319829Masked and Anonymous                              07-25-20033.712 
24363tt0372334House of D                                        04-29-20057.822 
24402tt0071464Emmanuelle                                        06-25-197440.877
24405tt0109403Chasers                                           04-22-199413.012
24418tt0450405Cirque du Freak: The Vampire's Assistant          10-23-200922.275
24420tt0452694The Time Traveler's Wife                          08-14-200917.653
24428tt0848228The Avengers                                      04-25-2012108.592
24429tt0077275The Brink's Job                                   12-08-19784.637 
24432tt0763304Doogal                                            02-24-20066.084 
24438tt1314228Did You Hear About the Morgans?                   12-17-200912.859
24453tt0087980The Razor's Edge                                  10-19-19847.682 
24461tt0348505Asylum                                            09-09-20057.813 
24469tt1232776Fish Tank                                         09-11-200910.079
24475tt1094661Coco Chanel                                       09-13-20085.819 
24492tt0189377An Audience with Billy Connolly                   10-26-19851.397 
24499tt0847520Scar                                              05-19-20074.497 
24525tt0119336Hurlyburly                                        12-25-19984.283 
24527tt0111552Undefeatable                                      03-05-19935.555 
24546tt0358294Into the Sun                                      11-26-200510.147
24548tt0089393Just One of the Guys                              04-26-19859.761 
24558tt0100053Loose Cannons                                     02-09-19906.139 
24567tt1008010The Narrows                                       09-08-20083.292 
24575tt0081400Raise the Titanic                                 08-01-198010.754
24584tt0162973Get Real                                          08-16-199860.207
24585tt0089167Fraternity Vacation                               12-04-19856.544 
24619tt0337881Blind Horizon                                     12-14-20038.905 
24634tt0082449Ghost Story                                       12-18-198111.004
24655tt0075809The Car                                           05-12-197710.436
24657tt0091670The Sacrifice                                     05-09-198611.762
24662tt0118829Cats Don't Dance                                  03-26-19978.979 
24664tt0215545Bamboozled                                        10-06-20006.899 
24679tt0094747Bird                                              07-01-19889.750 
24684tt1174732An Education                                      10-29-20099.829 
24701tt0466771Puff, Puff, Pass                                  05-09-20063.373 
24734tt0102178K2                                                10-09-19916.385 
24735tt0088683Agnes of God                                      09-13-198511.783
24736tt0106868A Far Off Place                                   03-12-19934.223 
24739tt0097889Miracle Mile                                      05-19-19888.750 
24740tt0082334The Entity                                        09-30-198216.478
24742tt0089981Secret Admirer                                    06-14-198511.366
24745tt0084747Sweeney Todd: The Demon Barber of Fleet Street    09-12-19823.269 
24747tt0375104Bobby Jones: Stroke of Genius                     04-30-20047.904 
24749tt0087452Iceman                                            04-13-198410.104
24750tt0080025Time After Time                                   08-31-197912.129
24767tt0110157Iron Will                                         01-14-199412.920
24782tt0094819Buster                                            09-16-19884.488 
24789tt0103002Subspecies                                        08-08-199114.179
24795tt0109127Angels in the Outfield                            07-15-199412.091
24798tt0092117True Stories                                      10-10-198610.200
24801tt0489007Cow Belles                                        03-24-20068.302 
24803tt1135503Julie & Julia                                     08-06-200910.608
24804tt1190536Black Dynamite                                    10-16-20096.688 
24808tt0086336Something Wicked This Way Comes                   04-29-19836.354 
24825tt0081259The Octagon                                       08-14-198010.843
24826tt0092897Disorderlies                                      07-14-19876.145 
24828tt0093405Leonard Part 6                                    12-18-19875.600 
24831tt0078087Piranha                                           08-03-197818.974
24832tt1314177Damage                                            10-05-200910.167
24869tt1071804Ink                                               01-23-20094.769 
24873tt0089003Death Wish 3                                      11-01-198517.193
24883tt0085248The Black Stallion Returns                        03-25-19835.852 
24909tt0108633The Young Americans                               10-08-19934.867 
24913tt0090655April Fool's Day                                  03-27-19869.549 
24920tt0081318City of the Living Dead                           08-11-198018.337
24923tt0071396Messiah of Evil                                   05-02-19736.564 
24924tt0093624Night of the Demons                               10-14-19889.745 
24929tt0095990Return of the Living Dead Part II                 01-15-198810.415
24936tt0250323The Deep End                                      01-21-20017.059 
24940tt0192111Head Over Heels                                   02-02-20017.559 
24951tt0098115Prancer                                           11-17-19899.140 
24961tt0078504The Wiz                                           10-24-197815.578
24962tt0113737Magic in the Water                                08-30-19955.118 
24993tt0102202Kickboxer 2: The Road Back                        01-30-199111.838
25001tt0084049Hanky Panky                                       06-04-19824.216 
25005tt0097262Eddie and the Cruisers II: Eddie Lives!           08-18-19893.148 
25006tt0301893State Property                                    01-18-20024.340 
25010tt0087265The Flamingo Kid                                  12-21-19845.775 
25014tt0216799Harrison's Flowers                                09-23-20009.439 
25018tt0099994Leatherface: The Texas Chainsaw Massacre III      01-12-199016.153
25028tt0094962The Dead Next Door                                11-10-19894.019 
25033tt0319728The Last Horror Movie                             06-25-20043.315 
25035tt0876294The Zombie Diaries                                10-29-20066.050 
25059tt0116552Homeward Bound II: Lost in San Francisco          03-08-199613.860
25066tt0114609Tales from the Hood                               05-24-19956.202 
25069tt0217629Looking for Alibrandi                             05-04-20002.887 
25087tt0112536Bloodsport II                                     03-01-199611.610
25113tt0082405The Four Seasons                                  05-22-19815.137 
25117tt0152183Bill Hicks: Revelations                           05-27-19934.094 
25128tt0234137Love & Sex                                        08-27-19997.417 
25132tt1100119Shorts                                            08-21-20096.617 
25133tt0090196Transylvania 6-5000                               11-08-19858.868 
25137tt1183251Beyond a Reasonable Doubt                         02-05-200912.227
25143tt0851430My Boy Jack                                       11-11-20075.434 
25147tt0116722Jude                                              02-06-19969.306 
25155tt0094035The Stepfather                                    01-23-198711.437
25160tt0246642George Carlin: Doin' it Again                     06-02-19902.407 
25163tt0146165The Rat Pack                                      08-22-19984.406 
25164tt0086264Screwballs                                        04-01-19839.393 
25166tt0186045Drowning Mona                                     03-03-20008.423 
25189tt0117057The Mirror Has Two Faces                          11-15-199610.268
25195tt1216492Leap Year                                         01-08-201020.585
25196tt1263670Crazy Heart                                       12-16-20099.805 
25199tt0098453Teen Witch                                        04-28-19898.291 
25208tt0182000The Caveman's Valentine                           01-19-20017.763 
25218tt0810945Live!                                             01-23-20087.359 
25221tt0101902For the Boys                                      11-22-19915.082 
25224tt0119630Masterminds                                       08-22-19974.431 
25239tt0077713Day of the Woman                                  11-02-197835.424
25241tt0075261Squirm                                            07-30-19767.372 
25266tt0068576Fear Is the Key                                   12-26-19723.276 
25269tt0101371Article 99                                        03-13-19924.416 
25284tt0110308The Last Seduction                                05-26-199421.002
25296tt0105652Pushing Hands                                     12-07-19915.786 
25297tt0083717Cannery Row                                       02-12-19823.815 
25305tt0074597The Gumball Rally                                 07-28-19767.033 
25312tt0381717Yes                                               08-05-20052.471 
25313tt0380609P.S.                                              10-15-20047.996 
25318tt0092978Escape from Sobibor                               04-12-198712.385
25330tt0101786Dutch                                             07-19-19916.522 
25338tt0078269The Silent Partner                                09-07-19787.348 
25350tt0373024Imaginary Heroes                                  09-14-20045.162 
25388tt0076175March or Die                                      09-08-19779.160 
25389tt0107529Matinee                                           01-29-199310.749
25400tt0091584My Little Pony: The Movie                         06-06-19866.890 
25405tt1019454Taking Chance                                     09-21-20098.726 
25428tt0322700I Love Your Work                                  10-05-20032.899 
25438tt0092112Trick or Treat                                    10-24-19867.454 
25447tt0096223Tapeheads                                         10-21-19884.179 
25462tt0269341Two Can Play That Game                            09-07-20015.999 
25468tt0082783My Dinner with Andre                              10-11-198116.813
25473tt0070895Walking Tall                                      02-22-197317.432
25475tt1216516Tinker Bell and the Lost Treasure                 09-03-200942.022
25476tt0079871Scum                                              09-12-197911.128
25497tt0096180Stormy Monday                                     05-01-19886.921 
25501tt0098994After Dark, My Sweet                              08-24-19905.821 
25517tt0451069The Gospel                                        10-07-20052.655 
25520tt0200720The House of Mirth                                09-23-20005.179 
25527tt0473389The Ron Clark Story                               08-13-20068.759 
25528tt0101326American Ninja 4: The Annihilation                10-30-19907.328 
25557tt0111003The Puppet Masters                                10-21-199412.768
25562tt0102951Soapdish                                          05-31-199110.717
25566tt0082970Ragtime                                           11-20-19817.528 
25571tt0116147Drive                                             08-06-19979.470 
25598tt0102116The Indian Runner                                 09-20-199112.081
25602tt1182921Ninja                                             10-22-200916.912
25624tt0120036Rosewood                                          02-21-19977.503 
25627tt0071431The Living Dead at Manchester Morgue              11-28-197410.119
25636tt0186253Jesus' Son                                        09-05-19994.557 
25641tt0206963My First Mister                                   01-18-20014.439 
25643tt0899106Love Happens                                      09-18-20099.577 
25648tt0497986Time                                              06-30-20067.069 
25674tt0102913Shout                                             10-04-19915.211 
25678tt0092548American Ninja 2: The Confrontation               05-01-198713.081
25680tt0070077The Friends of Eddie Coyle                        06-26-19736.677 
25682tt0096804American Ninja 3: Blood Hunt                      02-24-198910.772
25684tt0106257American Ninja 5                                  04-02-19939.807 
25704tt1142433Post Grad                                         08-21-200910.046
25720tt0092206The Whistle Blower                                11-21-19863.385 
25723tt0117276Overnight Delivery                                04-07-19986.691 
25741tt0885415The Flight Before Christmas                       09-22-20089.495 
25748tt0106557Children of the Corn II: The Final Sacrifice      01-29-199211.216
25749tt0109415Children of the Corn III: Urban Harvest           09-12-19959.403 
25756tt0094886Clownhouse                                        01-02-198911.604
25763tt0075909Damnation Alley                                   09-10-19777.160 
25769tt0806203Carriers                                          09-04-200926.035
25773tt0082175The Chosen                                        08-20-19816.710 
25793tt0929632Precious                                          11-06-200917.606
25796tt0120318That Old Feeling                                  04-04-19975.004 
25834tt0086610Xtro                                              12-06-19826.693 
25852tt1151915Nothing Like the Holidays                         12-12-20085.922 
25853tt0285728Dahmer                                            06-21-200213.170
25872tt0084504The Pirate Movie                                  08-06-19823.719 
25884tt0095145Feds                                              10-28-19886.606 
25896tt0150176Coming Soon                                       06-08-19995.353 
25925tt0108560Who's the Man?                                    04-23-19932.437 
25935tt0258816The Reckoning                                     02-26-20047.829 
25941tt1289406Harry Brown                                       11-11-20097.686 
25943tt0099018Almost an Angel                                   12-21-19904.515 
25944tt0071233Blood for Dracula                                 08-13-19747.564 
25968tt1068678Veronika Decides to Die                           05-16-20096.982 
25969tt0112368Angus                                             09-15-19955.293 
25983tt1172994The House of the Devil                            10-30-200910.644
25988tt0242888The Sleeping Dictionary                           01-31-200313.951
25993tt0068230Asylum                                            11-17-19727.862 
26011tt0093146Hard Ticket to Hawaii                             03-01-19878.556 
26014tt0243931Good Advice                                       11-15-20017.518 
26015tt0069992Don't Be Afraid of the Dark                       10-10-19737.086 
26035tt1059925According to Greta                                11-25-20095.943 
26044tt0094678Arthur 2: On the Rocks                            07-08-19888.494 
26108tt0368658Stage Beauty                                      09-03-20047.642 
26114tt0905345Jesse Stone: Sea Change                           05-22-20076.236 
26124tt0119092Face                                              09-26-19974.265 
26126tt0236157Disco Pigs                                        10-05-20014.561 
26127tt0106309Joshua Tree                                       04-08-199312.402
26133tt0207805Tuesdays with Morrie                              12-05-19994.542 
26141tt0106873Fatal Instinct                                    10-29-19937.767 
26142tt0101746The Doctor                                        07-24-19915.565 
26149tt0166943Music of the Heart                                10-29-19998.234 
26156tt0093186Hiding Out                                        11-06-19872.544 
26171tt0780511Everybody's Fine                                  12-04-20098.271 
26173tt0071866Mr. Majestyk                                      07-17-19748.738 
26176tt0074923Mother, Jugs & Speed                              01-01-19764.669 
26177tt0207972Annie                                             11-07-199911.381
26178tt0087981Razorback                                         04-19-198410.349
26180tt0119086Excess Baggage                                    08-29-19979.539 
26185tt0071824McQ                                               01-04-19749.335 
26189tt0282521Get a Clue                                        06-28-20029.929 
26196tt0069890Cleopatra Jones                                   07-13-19735.744 
26198tt0085780The Keep                                          12-16-19836.965 
26200tt0081249The Nude Bomb                                     05-09-19807.685 
26202tt0070736The Stone Killer                                  08-08-19739.218 
26203tt0109297Blink                                             10-01-199310.403
26255tt0102343Love Potion No. 9                                 11-13-199210.302
26258tt0112602Bushwhacked                                       08-04-19958.018 
26261tt0109480Cops & Robbersons                                 04-15-19948.193 
26263tt0092857Death Wish 4: The Crackdown                       06-11-198714.835
26269tt0119594Twilight                                          03-06-199810.936
26271tt0113674Live Nude Girls                                   12-08-19954.078 
26290tt0263725Me Without You                                    11-01-20013.822 
26291tt0102898Shakes the Clown                                  08-28-19916.428 
26300tt0113074Fist of the North Star                            04-22-19956.285 
26306tt0119937Prefontaine                                       01-24-19976.917 
26320tt1127896Taking Woodstock                                  08-26-200911.973
26325tt0083170Tarzan: The Ape Man                               08-07-19819.360 
26326tt0079813Rock 'n' Roll High School                         04-20-19797.323 
26329tt0069848Carry On Girls                                    11-09-19734.642 
26331tt0070291The Last of Sheila                                06-14-19738.121 
26332tt0070022Electra Glide in Blue                             05-17-19734.569 
26333tt0108451Untamed Heart                                     02-12-199311.024
26337tt0109417China Moon                                        03-04-19949.913 
26352tt0110399A Low Down Dirty Shame                            11-23-199410.533
26355tt0095169For Keeps                                         01-15-198811.140
26367tt1385912I Can Do Bad All By Myself                        09-11-20097.716 
26369tt0094834Cannibal Women in the Avocado Jungle of Death     03-15-19897.528 
26371tt0093512Maurice                                           08-21-198710.275
26386tt0095107Ernest Saves Christmas                            11-11-19887.462 
26388tt1462758Buried                                            09-24-201012.830
26389tt1179034From Paris with Love                              02-04-201017.927
26390tt1210042Brooklyn's Finest                                 03-04-201012.702
26391tt0109361Cabin Boy                                         01-07-19947.399 
